Unnamed: 0,id,document_number,window_number,pair_number,text,hadar,shir,curated,label
63,63.7.48,63,7,48," אם העסק [א1] הפסיד [/א1] וחדל להתקיים, מדובר ביוזמה פרטית קלאסית. ואם העסק ממשיך להתקיים, למרות ההפסד הרב שהוא צובר, הרי [א2] מדובר [/א2] ביוזמה ציבורית.",EQUAL,BEFORE,,BEFORE
218,63.8.57,63,8,57," ואם העסק ממשיך להתקיים, למרות ההפסד הרב שהוא צובר, הרי [א1] מדובר [/א1] ביוזמה ציבורית. פרוף יהושע בן-אריה [א2] קבע [/א2] כי בארץ-ישראל, בין שהיה מדובר ביהודים או זרים, אנשי היישוב החדש או היישוב הישן, היוזמות העסקיות תמיד היו משולבות באידיאלים אלה או אחרים.",BEFORE,BEFORE,,BEFORE
233,63.10.77,63,10,77," פרוף ישראל קולת [א1] טען [/א1] כי ד""ר ארתור רופין, שעמד בראש המשרד הארצישראלי, הראה את הדרך לשילוב בין יוזמה פרטית לציבורית. בין היזמים הפרטיים בתחילת המאה ובמאה שעברה הוזכרו הטמפלרים, שלמרות מספרם המועט (2,000 בתקופת השיא שלהם) [א2] השפיעו [/א2] השפעה מכרעת על הכלכלה החופשית היהודית, ובעיקר בתחום הבנייה במושבות.",AFTER,AFTER,,AFTER
328,63.14.110,63,14,110," הסתבר בכנס, שלמרות הדימוי הרווח של ""היישוב הישן"" כמכלול של זקנים [א1] שעלו [/א1] ארצה רק כדי להתפלל ולהיקבר בה, היו בציבור זה יוזמות כלכליות של קבוצות ופרטים. לדוגמה, בשנות ה06 של המאה ה91, כאשר היה מחסור עולמי בכותנה, עקב מלחמת-האזרחים בארה""ב, [א2] יזמו [/א2] גידול כותנה בארץ שפתרה, מקומית, את הבעיה.",VAGUE,BEFORE,,BEFORE
336,63.6.37,63,6,37," החוקרים התלבטו, בין השאר, כיצד להבדיל בין יוזמה פרטית לציבורית, ולכך [א1] נתן [/א1] פרוף נחום גרוס תשובה מקורית: אם העסק היה מרוויח גם כאשר ההשקעה ביסודה היתה של הון ציבורי, כמו למשל המושבות, הרי מדובר היה ביוזמה פרטית. אם העסק הפסיד וחדל להתקיים, [א2] מדובר [/א2] ביוזמה פרטית קלאסית.",AFTER,AFTER,,AFTER
342,63.9.73,63,9,73," פרוף יהושע בן-אריה קבע כי בארץ-ישראל, בין שהיה מדובר ביהודים או זרים, אנשי היישוב החדש או היישוב הישן, היוזמות העסקיות תמיד היו משולבות באידיאלים אלה או אחרים. פרוף ישראל קולת [א1] טען [/א1] כי ד""ר ארתור רופין, שעמד בראש המשרד הארצישראלי, [א2] הראה [/א2] את הדרך לשילוב בין יוזמה פרטית לציבורית.",AFTER,AFTER,,AFTER
396,63.13.102,63,13,102," ד""ר דן גלעדי הדגיש שלמרות שההיסטוריוגרפיה היהודית [א1] עוסקת [/א1] בעיקר בהתיישבות החקלאית היהודית, מרבית האוכלוסייה היהודית היתה עירונית מובהקת לכל אורך התקופה. [א2] הסתבר [/א2] בכנס, שלמרות הדימוי הרווח של ""היישוב הישן"" כמכלול של זקנים שעלו ארצה רק כדי להתפלל ולהיקבר בה, היו בציבור זה יוזמות כלכליות של קבוצות ופרטים.",BEFORE,BEFORE,,BEFORE
552,63.0.5,63,0,5,"למרות אופיו הריכוזי איפשר השלטון העותמני בארץ מידה רבה של חופש פעולה להון הפרטי בארץ בתקופה שלפני כמאה שנה. מסקנה זו היתה אחת מאלה [א1] שהועלו [/א1] בכנס מיוחד שנערך לפני ימים מספר על-ידי ""המרכז הישראלי לקידום חברתי וכלכלי"" [א2] שעסק [/א2] ביוזמות הפרטיות בבניין הארץ בשלהי התקופה העותמנית, והתקיים בבית ההארחה של מעלה החמישה.",AFTER,AFTER,,AFTER
574,63.6.41,63,6,41," החוקרים התלבטו, בין השאר, כיצד להבדיל בין יוזמה פרטית לציבורית, ולכך נתן פרוף נחום גרוס תשובה מקורית: אם העסק היה מרוויח גם כאשר ההשקעה ביסודה היתה של הון ציבורי, כמו למשל המושבות, הרי [א1] מדובר [/א1] היה ביוזמה פרטית. אם העסק [א2] הפסיד [/א2] וחדל להתקיים, מדובר ביוזמה פרטית קלאסית.",EQUAL,AFTER,,AFTER
616,63.12.94,63,12,94," ד""ר חיים גרבר [א1] טען [/א1] שהערבים גילו אז תושייה כלכלית ויוזמה תעשייתית שהתבטאה, בין השאר בהקמת בתי-חרושת לסבון בשכם וערים אחרות. ד""ר דן גלעדי [א2] הדגיש [/א2] שלמרות שההיסטוריוגרפיה היהודית עוסקת בעיקר בהתיישבות החקלאית היהודית, מרבית האוכלוסייה היהודית היתה עירונית מובהקת לכל אורך התקופה.",EQUAL,EQUAL,,EQUAL
669,63.8.60,63,8,60," ואם העסק ממשיך להתקיים, למרות ההפסד הרב שהוא צובר, הרי מדובר ביוזמה ציבורית. פרוף יהושע בן-אריה [א1] קבע [/א1] כי בארץ-ישראל, בין שהיה [א2] מדובר [/א2] ביהודים או זרים, אנשי היישוב החדש או היישוב הישן, היוזמות העסקיות תמיד היו משולבות באידיאלים אלה או אחרים.",AFTER,AFTER,,AFTER
672,63.15.111,63,15,111," לדוגמה, בשנות ה06 של המאה ה91, כאשר היה מחסור עולמי בכותנה, עקב מלחמת-האזרחים בארה""ב, [א1] יזמו [/א1] גידול כותנה בארץ שפתרה, מקומית, את הבעיה. תרומת היישוב החדש לכלכלה וליוזמה הפרטית בראשית המאה עשרים היתה בשורה ארוכה של הכנסת טכנולוגיות חדישות בחקלאות ותעשייה, כמו, לדברי ד""ר שאול כץ, בפרדסנות בפתח-תקווה, ולדברי ד""ר יוסי כץ בניסיונות הראשונים [א2] שנעשו [/א2] ביישוב להקים מפעלי תעשייה חדשים, דוגמת פעילותו של ד""ר קלינקר במוצא ליד ירושלים, או מפעל השמן של נחום וילבושביץ בבן-שמן.",BEFORE,VAGUE,,VAGUE
712,63.10.82,63,10,82," פרוף ישראל קולת טען כי ד""ר ארתור רופין, שעמד בראש המשרד הארצישראלי, [א1] הראה [/א1] את הדרך לשילוב בין יוזמה פרטית לציבורית. בין היזמים הפרטיים בתחילת המאה ובמאה שעברה [א2] הוזכרו [/א2] הטמפלרים, שלמרות מספרם המועט (2,000 בתקופת השיא שלהם) השפיעו השפעה מכרעת על הכלכלה החופשית היהודית, ובעיקר בתחום הבנייה במושבות.",BEFORE,BEFORE,,BEFORE
724,63.16.114,63,16,114," תרומת היישוב החדש לכלכלה וליוזמה הפרטית בראשית המאה עשרים היתה בשורה ארוכה של הכנסת טכנולוגיות חדישות בחקלאות ותעשייה, כמו, לדברי ד""ר שאול כץ, בפרדסנות בפתח-תקווה, ולדברי ד""ר יוסי כץ בניסיונות הראשונים שנעשו ביישוב להקים מפעלי תעשייה חדשים, דוגמת פעילותו של ד""ר קלינקר במוצא ליד ירושלים, או מפעל השמן של נחום וילבושביץ בבן-שמן. בסיכום הכנס [א1] עלתה [/א1] השאלה, מי [א2] בנה [/א2] את ארץ-ישראל בראשית המאה.",AFTER,AFTER,,AFTER
738,63.0.9,63,0,9,"למרות אופיו הריכוזי איפשר השלטון העותמני בארץ מידה רבה של חופש פעולה להון הפרטי בארץ בתקופה שלפני כמאה שנה. מסקנה זו היתה אחת מאלה שהועלו בכנס מיוחד שנערך לפני ימים מספר על-ידי ""המרכז הישראלי לקידום חברתי וכלכלי"" [א1] שעסק [/א1] ביוזמות הפרטיות בבניין הארץ בשלהי התקופה העותמנית, [א2] והתקיים [/א2] בבית ההארחה של מעלה החמישה.",EQUAL,EQUAL,,EQUAL
771,63.8.58,63,8,58," ואם העסק ממשיך להתקיים, למרות ההפסד הרב שהוא צובר, הרי [א1] מדובר [/א1] ביוזמה ציבורית. פרוף יהושע בן-אריה קבע כי בארץ-ישראל, בין שהיה [א2] מדובר [/א2] ביהודים או זרים, אנשי היישוב החדש או היישוב הישן, היוזמות העסקיות תמיד היו משולבות באידיאלים אלה או אחרים.",EQUAL,VAGUE,,VAGUE
785,63.9.71,63,9,71," פרוף יהושע בן-אריה קבע כי בארץ-ישראל, בין שהיה מדובר ביהודים או זרים, אנשי היישוב החדש או היישוב הישן, היוזמות העסקיות תמיד היו [א1] משולבות [/א1] באידיאלים אלה או אחרים. פרוף ישראל קולת טען כי ד""ר ארתור רופין, שעמד בראש המשרד הארצישראלי, [א2] הראה [/א2] את הדרך לשילוב בין יוזמה פרטית לציבורית.",VAGUE,VAGUE,,VAGUE
946,63.2.14,63,2,14," ההיסטוריוגרפיה ה""רשמית"" של ארץ-ישראל [א1] נטתה [/א1] להצניע עובדה זו. חופש פעולה זה [א2] בולט [/א2] לעומת מעורבות הממשלה במשק הישראלי היום, נטען בכנס.",VAGUE,BEFORE,,BEFORE
1031,63.8.62,63,8,62," ואם העסק ממשיך להתקיים, למרות ההפסד הרב שהוא צובר, הרי מדובר ביוזמה ציבורית. פרוף יהושע בן-אריה קבע כי בארץ-ישראל, בין שהיה [א1] מדובר [/א1] ביהודים או זרים, אנשי היישוב החדש או היישוב הישן, היוזמות העסקיות תמיד היו [א2] משולבות [/א2] באידיאלים אלה או אחרים.",EQUAL,BEFORE,,BEFORE
1035,63.7.49,63,7,49," אם העסק הפסיד [א1] וחדל [/א1] להתקיים, מדובר ביוזמה פרטית קלאסית. ואם העסק [א2] ממשיך [/א2] להתקיים, למרות ההפסד הרב שהוא צובר, הרי מדובר ביוזמה ציבורית.",EQUAL,EQUAL,,EQUAL
1055,63.10.75,63,10,75," פרוף ישראל קולת [א1] טען [/א1] כי ד""ר ארתור רופין, שעמד בראש המשרד הארצישראלי, הראה את הדרך לשילוב בין יוזמה פרטית לציבורית. בין היזמים הפרטיים בתחילת המאה ובמאה [א2] שעברה [/א2] הוזכרו הטמפלרים, שלמרות מספרם המועט (2,000 בתקופת השיא שלהם) השפיעו השפעה מכרעת על הכלכלה החופשית היהודית, ובעיקר בתחום הבנייה במושבות.",AFTER,AFTER,,AFTER
1092,63.7.53,63,7,53," אם העסק הפסיד וחדל להתקיים, מדובר ביוזמה פרטית קלאסית. ואם העסק [א1] ממשיך [/א1] להתקיים, למרות ההפסד הרב שהוא צובר, הרי [א2] מדובר [/א2] ביוזמה ציבורית.",EQUAL,BEFORE,,BEFORE
1116,63.1.12,63,1,12," מסקנה זו היתה אחת מאלה שהועלו בכנס מיוחד שנערך לפני ימים מספר על-ידי ""המרכז הישראלי לקידום חברתי וכלכלי"" [א1] שעסק [/א1] ביוזמות הפרטיות בבניין הארץ בשלהי התקופה העותמנית, והתקיים בבית ההארחה של מעלה החמישה. ההיסטוריוגרפיה ה""רשמית"" של ארץ-ישראל [א2] נטתה [/א2] להצניע עובדה זו.",AFTER,AFTER,,AFTER
1275,63.6.40,63,6,40," החוקרים התלבטו, בין השאר, כיצד להבדיל בין יוזמה פרטית לציבורית, ולכך נתן פרוף נחום גרוס תשובה מקורית: אם העסק היה [א1] מרוויח [/א1] גם כאשר ההשקעה ביסודה היתה של הון ציבורי, כמו למשל המושבות, הרי מדובר היה ביוזמה פרטית. אם העסק הפסיד וחדל להתקיים, [א2] מדובר [/א2] ביוזמה פרטית קלאסית.",EQUAL,BEFORE,,BEFORE
1310,63.3.22,63,3,22," חופש פעולה זה בולט לעומת מעורבות הממשלה במשק הישראלי היום, [א1] נטען [/א1] בכנס. כן נטען שהחופש שניתן אז ליוזמה החופשית [א2] הביא [/א2] מאוחר יותר לפיתוח כלכלי ולהרחבת היוזמה הפרטית בארץ-ישראל.",AFTER,AFTER,,AFTER
1353,63.13.106,63,13,106," ד""ר דן גלעדי הדגיש שלמרות שההיסטוריוגרפיה היהודית עוסקת בעיקר בהתיישבות החקלאית היהודית, מרבית האוכלוסייה היהודית היתה עירונית מובהקת לכל אורך התקופה. [א1] הסתבר [/א1] בכנס, שלמרות הדימוי הרווח של ""היישוב הישן"" כמכלול של זקנים [א2] שעלו [/א2] ארצה רק כדי להתפלל ולהיקבר בה, היו בציבור זה יוזמות כלכליות של קבוצות ופרטים.",AFTER,AFTER,,AFTER
