,text,label,named_label
4357," אבל הוא מצוי במלכוד, כי מחד הוא תומך באש""ף ובמאבק בישראל, אבל מאידך יש לו מגבלה חמורה מאד, משום שבפועל הוא מנסה לנהל מדיניות הפוכה, < שנועדה > שלא לשרוף את הגשרים עם ארה""ב ולא לחמם את הגבול עם ישראל. זה הדבר האחרון שחוסיין < רוצה > בו, אבל הוא לא בולם את האווירה הקיצונית וכשמתחילה הידרדרות לאורך הגבול עם ישראל והשלטון הירדני מאפשר לגורמים קיצוניים לפעול באופן עצמאי, הוא עלול לאבד את הריבונות הירדנית וליצור תהליך של לבנוניזציה של ירדן.",0,BEFORE
4358," החלפתו של ארמלי הגרוע במחצית השניה ובעבר השני החלפתו התמוהה של איציק זוהר ממכבי גרמו לשינוי ביחסי הכוחות, כאשר שחקני חולון החלו ללחוץ על שער מכבי < וצמצמו > בדקה ה-75 בבעיטת 11 של אבי פס לאחר הכשלת אוחנה ברחבה. המכבים < נסוגו > כדי לשמור על יתרונם, גם דריקס ירד לעזרת ההגנה ואנדריי בל ומרכוס בכושר טוב שמרו על ניצחון מכבי.",3,VAGUE
4359," בתום ישיבה סוערת, < החליטה > השבוע הנהלת סיעת הליכוד לצרף את הח""ך החדש, חיים קופמן, לוועדת הכספים. ח""כ ראובן ריבלין, שהתמודד על התפקיד, ביקש לפחות להתמנות כחבר בוועדת חוץ וביטחון, בעקבות פינוי מקום לסיעה בוועדה זו בשל פרישתו של הח""ך לשעבר זלמן שובל, אך הסיעה < החליטה > לדחות את ההחלטה בעניין.",0,BEFORE
4360," מכבי תל אביב < השיג > את ניצחונו השני, הפעם על צפרירים בחולון, רק 21 אבל מספיק כדי להעלות את המוראל ולהגביר את התחושה שעם שני הניצחונות הרצופים תחל התקופה הוורודה שהאוהדים כך מייחלים לה. הפועל ירושלים הותיר את מכבי נתניה אחת משלוש הקבוצות היחידות שעדיין לא השיגו ניצחון, כאשר גבר על הנתנייתים 1 0 < ודירדר > אותם לשכנות - במצוקה עם שני סוגרי הטבלה מחולון ומכפר סבא.",3,VAGUE
4361," התאחדות הקבלנים ביקשה מהקבלנים ומחברות הבנייה להצהיר לגבי היקף הבנייה אותה < מבקשים > הם לבצע בדרך של בנייה יזומה על קרקעות אשר יוקצו להם על-ידי משרד השיכון, או במסגרת של בנייה תקציבית שתהווה אחד מן המסלולים שיופעלו על-ידי המשרד. בפנייתו לחברי ההתאחדות אומר נשיא הקבלנים, מרדכי יונה, כי הדרך של פנייה מרוכזת של החברים דרך ההתאחדות < מבטיחה > ליווי צמוד לכל בקשה עד מילויה.",3,VAGUE
4362," רומא הפוליטית מודאגת מאוד מהתפתחויות אלה, אף שחלק ממנהיגיה < קשור > בדרך זו או אחרת בפשע המאורגן. ועדה פרלמנטרית עוקבת באחרונה אחרי אלפי מיליארדים של לירטות, שהוזרמו לדרום אחרי רעש האדמה של נובמבר 0891, שבו כפרים נהרסו כליל, נהרגו 3,100 < ונרשמו > 200,000 חסרי-גג.",3,VAGUE
4363," גורם צבאי בכיר < אמר > כי הצבא הופתע מההתפרצות הספונטאנית. ההתנגשויות < החלו > מיד לאחר שנודע דבר התאבדותו של פעיל מרכזי באש""ף, שהיה עצור באגף החקירות בכלא עזה.",1,AFTER
4364, החשדות בדבר מזימת-טיוח פחתו. הם < שבו > והתעוררו מחדש כאשר הסתבר כי פרקליטות המחוז < החליטה > שאין בידיה די ראיות כדי להוכיח את אשמתם של שני החשודים.,1,AFTER
4365," חילוף המשמרות < תובע > מצדנו סבלנות וגם הפסדים לא מחוייבים, כמו בגליל. מי שמשקיף על הליגה מלמעלה הוא יורם חרוש, מאמן הפועל ירושלים, שבעונה השניה שלו אחרי מחצית עונת אשתקד, בה < החליף > את היוגוסלווי פארוק קולאנוביץ מציג תלכיד מצויין.",1,AFTER
4366," דברים אלה < מסר > אתמול ראש עיריית תל-אביב, שעה שהעיד בפני הבוררים שמונו על פי החלטת בית המשפט, לפסוק בסכסוך בין העירייה ללשכת המהנדסים. לשכת המהנדסים מסרבת לפנות את המבנה ולחילופין < דורשת > מהעירייה שתקצה לה מגרש חלופי ולסייע לה בהקמת משכן חדש למהנדסים.",1,AFTER
4367," ואילולא נתפסה ביהירותה המעצמתית לאשליה כי היא מסוגלת לתכנן מראש מי ומה יבואו בעיראק במקום סדאם חוסיין וקלגסיו, אפשר שהגנרל היה משתחרר מתהיותיו, ואולי אפילו מזכיר המדינה היה חדל לרקוד בשתי חתונות. אך לפני הכל ארה""ב חייבת להבהיר לעצמה לשם מה < הקימה > את העולם על רגליו, ולהשגתה של איזו מטרה שלחה למפרץ צבא, שמבחינת כוח האש < הנישא > בכליו שם בכיסו הקטן את כל צבאות הברית במלחמת העולם השנייה.",0,BEFORE
4368," הצוות היה < מכין > למענו נושאים ושלד של עלילה והוא היה מוסיף את ה""בשר"" בסגנונו הייחודי. בערב ספרותי, שנערך באחד מאולמות פאריס בשנות החמישים של המאה הקודמת, < דנו > המשתתפים בהתלהבות באחד מספריו של דיומא ועד מהרה הגיעו לטונים גבוהים.",0,BEFORE
4369, תמורת השימוש בהדפס < מקבל > האמן בין רבע לשליש מכמות ההדפסים המופקת. מכל עבודה < הודפסו > באלבומים הראשונים בין 52 ל05 עותקים.,1,AFTER
4370,"הידיעה שפורסמה תחת הכותרת: ""הורים בבית הספר בנווה-מונוסון נגד טיול לירושלים; טוענים: הפגנה פוליטית""; (""הארץ"", 0192), הטרידה אותי מאוד. נילי מנדלר, שמסרה את הידיעה מפי הורים (אין < יודעים > אם מדובר בהורה בודד, או בקבוצת הורים מסוימת), כתבה כי ""אחד ההורים, שהחזיר למנהלת את הספח החוזר שבו < הביע > התנגדות להשתתפות ילדו בטיול, טען כי ""זהו חינוך פוליטי כאשר ילדינו משמשים אמצעי חי להפגנות"".",1,AFTER
4371," בשנים האחרונות הקרן כמעט ולא פעלה, עד שניהולה הועבר לידי מנהלי סוכנות הביטוח סימון את ויזל, < שנחשבת > לגדולה בארץ בענף ביטוח החיים. קרן זו, המאפשרת הצטרפות גם על בסיס אישי, לא רק על בסיס מפעלי, < נוהגת > לחשב בעבור כל אחד מחבריה את בסיסו האקטוארי, כמקובל בחברות הביטוח לגבי ביטוחי חיים ומנהלים.",2,EQUAL
4372, מקורות צבאיים מסרו כי עטיה השתמש בקרעים של שמיכה. רופא צבאי אשר < הגיע > למקום < קבע > את מותו.,0,BEFORE
4373," מלבד המשחק בין ארסנל לקריסטל פאלאס, < הסתיימו > עוד שלושה מאבקים ללא שערים: דרבי (מקום 91) מנצסטר יונייטד, סנדרלנד קובנטרי, ומאבק התחתית בין שפילד יונייטד לאוורטון עם המנהל החדש-ישן האוורד קנדל שהותיר את המארחים ללא ניצחון ליגה. אסטון וילה, שהודחה בשבוע שעבר מגביע אופ""א בידי אינטר מילאנו, < הבקיעה > אתמול שער ראשון בליגה אחרי חודש מרגלי הבלם הדני קנט נילסן בדקה ה-16, אבל הסתפקה ב-1 1 במגרשה עם נוטינגהאם שהישוותה בדקה ה-87.",3,VAGUE
4374," במה מתבטא ה""המשך"", כלומר, מה הם ה""תנאים הניתנים לחוסכים ותיקים בלבד"" בתוכניות ההמשך? בהודעת הבנק מדובר בלשון רבים, אבל למעשה יש רק תנאי משופר אחד: כל המועדים מוקדמים בשנה אחת. לדוגמה, אם בתוכנית רגילה יכול החוסך לצאת מן התוכנית כעבור שנתיים, כאשר הבנק משלם לו 59% מן הריבית וההצמדה < שנצברו > בתכנית ""המשך"" הוא רשאי לצאת עם נזק כנ""ל כבר אחרי שנה אחת; אם בתוכנית הרגילה יקבל החוסך ריבית שנתית בשיעור של אחוז שלם (ולא חצי אחוז, כפי שהבינה החוסכת בטעות) לאחר שיתמיד בחיסכון שלוש שנים חוסך בתוכנית המשך < יתעשר > באחוז אחד לשנה כבר אחרי שנתיים.",3,VAGUE
4375," כחלוף שבוע < נחלו > שתיהן הפסדי חוץ, במחזור השישי של הליגה, בלי שהצליחו אפילו להבקיע שער כדי להחזיר את הפיסגה לקבוצת מכבי חיפה, הנחשבת על ידי מומחים ופרשנים, ובצדק, לקבוצה הטובה ביותר בעונה זו. אחרי משחקי אתמול נותר הפועל באר שבע היחיד שעדיין לא נוצח; ואת הטבלה < סוגרות > שלוש הקבוצות היחידות שעדיין לא השיגו ניצחון (כפסר סבא, חולון, נתניה).",0,BEFORE
4376," במהלך נשף התרמה לטום הארקין, הסנאטור הדמוקרטי < שהעמיד > את עצמו השבוע לבחירה חוזרת, הסביר לי באריכות אחד הנוכחים כיצד יכולה ארה""ב ליישב את סכסוך המפרץ הפרסי, ""אם רק תביא את העניין לפני בית המשפט הבין-לאומי"" בהאג. < התבוננתי > בבן שיחי בהפתעה ניכרת.",0,BEFORE
